from,to
11142,73887
1345,60731
13650,73888
9025,9836
3651,60577
21051,69039
22131,8628
11260,6316
26002,8628
7076,3937
69474,69474
11142,8628
70593,58203
7410,34538
36254,58203
48839,73920
3521,69852
26935,41654
12120,54552
20302,73920
7021,73925
11260,57699
13650,14105
14835,14835
6518,70452
1688,48438
5712,7631
8588,7631
68305,20302
26002,8628
32389,32389
35840,7631
13119,73739
7460,39380
14094,20302
14094,38889
26935,35936
7460,10481
1946,8628
73956,8628
22131,46290
9025,57699
1441,73959
44293,14105
7410,1302
3959,73944
15934,12166
7460,69621
9091,43307
34180,16033
11142,17787
4600,8106
70964,70964
13650,36554
35626,61426
20186,26522
48839,36554
2000,8133
3075,73923
73982,36591
32389,25516
11115,10671
36707,73980
31310,48532
10366,14233
27224,4362
39552,56920
8588,69039
9924,47837
6094,10847
13113,60985
62154,11877
3651,69533
14450,73980
11919,13625
6066,41938
454,1916
43108,13625
58072,69621
4961,73955
73412,34461
3206,297
9072,297
7410,46773
48839,73955
36282,13625
26935,25511
38468,69621
75,46773
34671,64529
29437,8628
26935,69994
10265,73954
20883,20883
2290,73979
6355,799
360,47541
73879,68248
70618,70618
26935,24078
3651,17294
297,297
11142,74011
73938,73846
10718,799
11142,6094
6666,69533
8201,73842
51690,51690
73972,61069
317,6094
4428,61586
2622,74019
14450,26052
3502,57191
6129,37808
4362,74024
59248,74027
19475,38276
28104,297
20186,74022
13119,73900
43122,58180
51424,58018
344,344
55893,72276
74027,74027
27870,8103
74044,64534
5091,73979
6262,3824
1345,73900
4600,68935
25256,68935
48839,68935
27816,14233
4600,8106
70739,63877
15934,20781
3075,8103
48839,8106
1098,6094
21163,15427
34180,6094
8799,4362
7460,74068
613,4362
2622,4362
5031,4362
41156,34473
14514,58018
4639,4649
14514,61586
3106,4362
2622,3902
6094,4362
3684,9232
5496,58203
74090,1355
80744,73992
38566,5656
32022,19324
1532,4362
8103,41075
2689,17261
10365,10365
48839,74080
47305,74113
10365,10365
2954,74073
59205,1546
8133,31035
27816,62675
290,41291
290,62675
1464,1464
74129,60986
16510,9232
11100,4362
12419,12419
11919,74115
74138,4961
3106,17907
6094,1106
6666,290
3684,17907
59248,11025
10076,9947
48438,1228
38624,9232
38624,74115
5701,4961
8385,8628
34538,34538
34538,34538
50356,17261
74156,54239
12310,14233
16678,8628
4600,8628
32332,56920
1688,8628
80744,74080
11260,45729
74167,33018
36672,72288
14915,74169
6794,74169
75,74168
70618,8628
18739,30412
74185,44201
1874,74168
8938,1737
48839,74186
8106,8106
4096,2349
290,41291
9694,8419
6094,39663
48142,28104
74199,30954
2807,41291
61372,8419
70355,9485
11115,7206
72268,6936
19075,8419
10366,8419
6032,45974
34538,3811
6339,8419
69091,1916
38566,69208
4961,4961
80744,74210
74138,19928
11115,11145
2622,74161
37555,74220
41291,41291
20302,74161
9025,1737
1266,24634
4333,74231
1946,30186
34538,3811
17836,8628
17907,74231
75,8628
49208,34575
19276,8106
58125,3811
11260,34575
58125,30954
806,9924
405,9924
15934,3272
47305,4463
6094,34575
49208,37087
3959,8419
49,40779
10547,10547
1737,25028
11054,8369
9449,1245
11919,1358
5701,5701
43054,74249
2384,36350
15946,15946
74264,1759
42047,49045
74268,73897
4794,19045
17773,15086
11260,71171
69091,11317
28199,28199
4040,4556
16678,8628
54403,13093
8032,74249
8430,11825
75,11640
13650,66292
6460,23661
66607,13915
27816,50409
70618,73532
13650,36554
14094,25511
68935,68935
2384,23310
50409,429
15743,13915
360,48554
9684,14233
74138,41851
38448,429
11083,6094
9617,4463
11919,74301
3684,56827
7076,56827
6094,6094
4362,4362
1946,26319
11919,74301
13650,56827
4494,429
391,41562
391,7780
4177,4177
32389,35702
26935,41075
19075,56465
4177,4177
425,438
44860,64057
8799,37087
5690,51663
4231,438
9684,74288
36862,2363
38468,74281
6066,8628
26935,74307
35840,73518
12402,9485
36103,4177
14447,3075
360,57280
8430,74281
297,74281
3959,56465
19276,74343
9161,30480
11115,1946
57784,57784
51389,1532
19075,59205
32210,59205
47228,68279
43122,68279
1988,35936
74359,74281
9924,69218
70508,51143
13265,56259
6451,8799
438,11877
29873,36554
4312,70464
1098,6094
31310,6094
10368,6094
73850,64663
2954,6094
64141,675
51143,51143
14450,31045
29873,6094
73500,73900
74404,71171
45976,73500
2807,38889
11919,38889
75,38889
4336,36554
14094,38889
48839,74408
35652,69196
4422,22277
39747,57044
29873,7076
43423,74408
15811,38852
290,38889
303,11546
49247,51454
11142,69292
1176,74413
39082,14233
74161,74161
27816,14233
10696,14233
36672,23240
25256,38889
19475,69196
3995,14233
39552,14233
8628,14233
71040,69763
13552,14233
13265,74425
27513,45564
39552,14233
36103,74413
15934,14233
70005,25311
3041,14233
12166,14233
4362,14233
43122,51454
49208,38889
32022,35183
11919,74066
74448,64314
11142,74447
13650,74447
14450,290
74456,42598
14830,74434
13972,62560
70739,74435
74459,74459
13650,74261
23106,14233
290,14233
74463,74240
4832,74261
4053,14233
13650,73980
32389,14319
25122,22131
16678,8628
2051,30264
1131,36721
26522,23388
8628,20978
32389,74240
71040,24953
36721,36721
38624,46852
2554,36721
13650,61426
3503,74319
7076,73980
8588,74016
74494,33664
48839,74492
360,56462
317,13001
74498,6936
48142,62471
13650,38852
2906,6094
4832,74497
20186,6094
43423,36688
11260,34538
28104,8628
2191,2191
2363,27742
13265,32151
9072,8628
13265,74500
35702,25437
22277,11145
1441,16183
27816,21965
13265,5101
40297,74530
1306,71090
66607,16183
5442,69466
25145,25145
35353,65741
3324,74435
27816,1190
35840,39552
70618,8628
11142,16183
290,21965
38468,9485
48438,10400
8250,8628
11260,766
36721,1004
4312,27742
36862,37087
13650,766
13650,74516
36721,32660
353,955
57583,2689
48839,62252
69412,6950
74550,46129
11926,74548
3324,74435
35626,955
25510,10035
25510,34538
35520,32812
8799,34538
47795,74435
290,8320
9658,74548
34866,34866
8799,46290
28104,8628
5690,26080
43683,12803
63927,56191
11115,74542
22758,46290
14094,74573
4144,74565
454,26080
36721,36721
71011,74542
13650,26778
25256,38852
6322,30186
75,586
3324,74435
19369,13288
10266,34538
14830,74593
47510,47510
59248,58203
2807,1508
70618,6094
20186,6094
74597,4800
29873,6094
49,2811
47795,74435
1306,6094
74606,74601
32332,74601
1306,9485
22989,9800
6818,47725
26778,26778
22989,19075
1508,74613
38624,3503
10266,47344
11417,74613
49,4002
20233,61328
13972,74576
9694,8799
9694,10446
11926,38620
1737,8628
74630,447
74631,20709
8112,49898
17836,74542
41291,3318
35626,2893
74606,74634
3324,297
72327,6094
13650,6094
6998,46298
34180,9924
3324,297
14830,74634
25510,49
22971,25510
9091,3121
19949,68660
40297,66528
18645,3121
18645,74634
2807,74641
4351,23240
7580,5152
14094,74653
10898,38851
26522,38851
3324,297
1073,28104
11919,38851
39004,49
1073,33725
46856,33725
1198,39082
14830,6094
43954,70621
12518,74590
1898,74661
13480,49
43122,31310
1306,11392
28104,31045
14094,31045
64141,66688
394,11897
4600,31310
62154,11877
12905,10909
28104,19075
17907,38620
43122,11897
7709,43438
5263,33958
60985,60985
48839,3621
6514,10909
54311,62367
36721,74590
10266,47958
36721,766
74682,1198
766,18698
6094,19885
21146,38620
74683,50302
39552,39552
3206,17386
74688,4423
3206,6094
74688,9550
2807,6094
70621,70621
4832,41060
25256,11392
38889,38889
1345,58934
14450,57804
2000,4177
391,62367
3651,1358
39521,2233
7076,74703
68708,16183
22131,34538
5690,34538
18739,28104
1898,74697
11574,6936
36721,51143
74717,70618
74720,8338
28104,57804
74729,6936
22989,74706
74696,74696
4231,41801
14830,69868
1847,41258
41862,51189
69208,69208
15650,70618
48767,4177
8103,22052
1345,63984
24563,4177
3948,3948
31310,68663
3948,6094
74763,74762
60435,74762
297,39380
35840,34538
4961,6094
60848,44812
2284,44812
7076,56791
11919,62680
5690,11504
70739,74766
9072,34538
20186,70313
2000,70313
9091,6094
11025,70313
74773,13388
58456,70380
3380,38889
36950,2349
11926,16537
385,68522
36721,74761
11919,62680
11919,74676
11142,74786
31310,68663
12978,34538
7076,7710
74773,50793
47795,74676
3948,74262
25256,74797
6094,68663
297,11376
2622,74262
41139,66528
14447,41075
11260,20782
35593,29887
26522,51663
46298,10909
74814,4405
3106,74805
2807,74816
3324,297
70313,34481
56617,38620
27816,11945
66833,17261
38620,38620
8887,16183
31310,74794
13093,43022
17773,58456
11260,13904
6094,6015
7460,58018
35626,13904
26935,41970
13650,73880
16934,74865
26935,1688
16934,6094
22758,46298
26935,47725
2622,1688
70313,6094
4231,47725
38566,6094
66,2502
4832,74850
36721,38889
35626,6094
43266,2415
74883,8737
1688,38145
75,8628
4961,74865
58125,74880
763,40723
14094,2415
38468,74889
62434,66528
8250,16537
16678,8628
22131,66833
43122,1481
74268,74875
3651,74772
74895,66393
11640,45347
8252,74772
402,45347
57280,45347
35593,68529
38448,28104
2024,44790
74904,2361
39495,74805
767,16959
48831,28199
8799,6094
2622,42326
74913,69558
74914,19334
33768,8628
68305,45615
47167,62680
2586,42139
23240,47763
13650,74676
391,22606
49208,74910
70005,57784
35840,62135
22989,14233
37436,74856
70654,70654
11260,74920
13972,22606
11919,31356
6514,22431
11919,10898
7402,12481
31469,74910
28104,17386
586,3075
46290,46290
14454,6129
51668,13700
3324,48006
74597,69558
22758,69591
14094,74676
19885,45615
8008,48006
37555,74928
14094,22431
11260,74794
21907,74899
14450,38889
74962,10221
2689,66833
8032,11546
2689,2689
51668,21051
55893,70508
6107,74942
50901,68663
75,1688
2290,67151
766,18060
61736,13700
40297,49372
11211,4177
10707,71116
62709,45615
35545,73412
11145,11145
73430,69540
11025,47763
69630,69630
5690,1710
75027,10035
13972,48006
7460,5101
32389,1710
43954,14233
16623,4519
74858,74794
43954,2689
70618,26901
297,1358
34180,1710
75,16044
9025,6094
30182,41666
12674,75053
11540,11540
11540,284
33768,11115
22606,22606
75065,2191
5690,75062
66,43555
16537,16537
26935,69977
2554,61129
4832,75070
4832,73920
1056,75050
37822,61129
6794,75080
60618,29730
17047,69994
13265,75068
12643,4177
1310,1046
2622,75081
26935,69994
36721,53163
31026,8133
2954,36721
36721,36721
26935,75081
75096,75053
4312,40983
25199,75081
59142,6976
64308,8133
4556,36987
26935,36688
12481,36987
5690,69147
37555,6976
297,22606
75,75113
38947,56228
37555,42371
28104,74061
12705,8628
6094,75066
37555,36987
4767,31327
14450,74061
17064,8133
9502,70593
13265,29730
7932,4446
23240,16785
14450,25256
955,75066
75130,12489
6094,17988
20186,14105
6094,62680
7263,67151
3684,17988
3684,37555
8133,8133
23291,69977
35840,19075
55893,21907
13265,4463
3502,23310
8588,21339
8588,75145
14154,5420
7762,47300
3948,72276
8991,37159
6794,37159
75,2191
4832,12713
290,23310
13650,47116
766,19368
19369,6949
18060,24494
18060,75168
43954,51176
18060,43821
75178,18060
8628,22277
8628,22277
8103,75176
42047,35593
75187,75185
13265,39380
13265,48866
75192,12930
13972,71088
2622,75191
12176,7288
4600,6514
35840,49500
6936,68742
8250,16537
5101,75200
11260,934
2622,65741
20302,18943
6936,11540
19949,23310
49079,934
26935,69994
26935,11966
6094,75209
59248,806
18060,806
318,66607
11100,75201
37555,10035
7762,51325
3041,62639
15247,70452
3460,66607
15629,75114
40349,51325
18060,16215
1056,35158
75227,75219
75229,12178
7460,75200
437,62675
50846,43326
14094,28104
17988,75200
75,78
19186,78
25256,75226
6030,62367
48839,75226
35520,75220
44953,73454
8133,75249
44143,75249
43354,43354
1100,11546
12481,12489
8628,22277
25485,8628
3948,51632
1463,71035
51164,62675
73467,806
728,56349
7743,14644
18512,61197
3106,73701
1056,1056
35626,3816
18060,47300
48839,75280
70739,69613
4231,69613
75283,62675
15629,75279
75291,34735
75288,2051
34180,34735
66,47762
18060,75284
18060,75293
48554,62154
11260,15540
2954,75293
62434,62434
75295,394
24634,955
35593,42645
318,36688
425,15482
12858,15482
6094,70190
3460,66607
60618,28143
60618,47763
60618,27559
75303,13904
75303,70853
75303,54780
75303,40090
70739,37942
11260,24094
4231,1688
75312,36067
78,75293
51505,75158
22157,75307
75303,41654
12120,60675
1056,75050
75303,74850
11260,934
1306,66403
10744,75308
35520,934
394,16533
11142,70190
1492,75308
6518,62154
22989,27559
4312,51546
8628,20978
75341,43022
75344,29510
25256,75338
38805,4312
8588,75342
51164,62675
13972,58457
75303,37580
75293,60559
3041,29625
13265,54369
798,48006
1688,75354
949,17308
18060,51203
5010,9253
22277,8628
6085,30186
51164,2841
43559,47274
36721,51312
15517,934
20233,13480
4177,75349
75274,934
7460,41734
13265,5101
42047,62560
37555,75381
7710,75381
60618,4649
48142,75379
16678,2415
13972,50901
60618,75200
1898,75388
37110,1832
18571,75380
10076,58018
21014,21014
9449,41734
4312,1197
38947,934
75401,5963
10266,4149
10718,32985
5740,3725
36690,402
12301,9550
18571,4149
31647,23141
35520,25145
75303,70856
43108,21907
11919,21907
11054,33741
2191,391
2481,2284
13119,63984
56553,64045
69977,15017
19885,75264
6094,8628
11260,56553
62680,42326
6094,52871
75422,51203
1310,391
75418,27941
50901,75424
18060,391
3041,75338
75428,7335
31310,75402
6094,75402
18060,75427
75432,391
35520,36721
56553,34275
13650,9550
11919,51203
2622,75430
14830,36721
5690,51189
17907,75427
68305,48554
613,40232
766,54458
45976,63984
41734,1587
25256,1587
25510,51203
11260,75441
6518,13625
37555,69929
4600,70464
2191,2095
66607,6094
6794,6094
29873,6094
4600,6094
29873,8369
37822,51203
4720,6094
51164,2095
70739,75449
73467,75449
75114,40232
75229,29961
766,54458
11009,70464
30516,70190
14094,34538
11260,29961
2164,1587
29873,10035
75461,5101
2164,24706
2926,2938
51164,12482
44797,75293
9025,75293
11054,75293
36721,36721
2384,66016
12705,45005
75478,4961
42440,11540
42440,2536
42440,2536
2906,32850
27453,14233
18060,14233
8799,36721
12482,32850
9652,24494
75422,62190
68708,58550
763,35482
21123,58457
7076,10035
69775,5200
75499,29873
30684,32850
3928,61389
56920,56920
3206,61426
18060,61426
402,1100
6316,2807
16959,317
391,11825
66,30971
20781,20781
4600,4177
66403,69208
11115,43354
34538,34538
32972,39799
40644,66623
3948,75528
3948,40232
37555,317
66,58203
22989,70086
11260,69208
8799,50081
763,29873
75496,74590
908,74590
3106,4177
1345,75546
37389,75549
70005,50081
13265,58203
18060,75546
13650,75549
1162,38805
4351,4351
75553,703
75,78
9924,61426
1106,38805
38624,6094
28104,75293
11260,75293
1463,75544
18060,29873
7263,75556
74594,18512
1649,78
10076,75562
1056,75293
29873,75549
8008,75293
3206,57432
360,11051
11540,4528
25510,11765
1492,36977
7666,21278
4572,41734
75303,19874
75303,24494
29873,21753
15629,19874
2000,4177
55893,68463
19520,74753
19075,23827
7076,49438
71046,30081
6094,61680
48142,75584
11919,13625
11142,69446
11142,70788
11142,49537
2954,49537
3041,75591
2811,2811
11142,36977
14302,1358
17945,75290
3206,49438
48859,59232
16678,18659
5963,75600
36103,31055
38624,31356
10898,31356
5792,3108
6794,31055
6794,75591
38468,42278
14830,75591
4649,65800
11142,69977
8008,58096
26935,58443
13650,69977
11260,20200
75616,21278
28104,8628
4298,21620
1492,20200
2807,40564
69474,21123
75422,75471
16537,8628
16537,42278
35626,20200
1540,75614
18060,20200
2284,58443
11142,49537
1441,49537
74594,14806
11142,31441
6316,2807
38361,70604
13650,31441
121,54369
3106,24681
8799,75659
75303,70921
54608,840
8799,3475
4312,3475
42047,40232
66,69977
8799,69977
9025,20200
38783,68893
8430,840
10266,75536
6094,75673
24165,14094
69800,5002
31469,75660
21564,24094
4231,69977
8430,42645
35626,31356
11142,51546
75432,6518
11142,68208
11142,74651
69474,68208
34951,69977
9025,9672
13972,48893
5387,21339
31469,75698
8430,54458
75693,20200
454,21339
18060,68893
20233,75707
75,75707
37555,31356
4144,75706
51164,75707
75,51203
8430,25311
75701,75698
9025,10035
14450,75536
20233,75707
75065,43000
38866,2689
4231,75573
15629,69289
35959,18943
57712,75685
318,50409
41291,454
75735,2893
25510,18943
46184,12106
75735,51364
75735,5152
14830,70464
18060,75432
3634,50409
32389,21339
4832,75742
25510,75742
75749,42440
9924,75718
48438,2039
75735,5152
75,8628
75735,44949
2926,8628
4144,75756
4362,36688
1946,75685
75496,75600
11640,24965
454,39115
1176,27467
6460,24078
75769,25326
745,61522
54458,36554
13265,75756
9694,35416
75,16639
8938,75600
75735,44949
11142,67002
26522,56286
4366,7360
766,4519
11142,6094
2530,75773
11142,74651
290,24965
22606,61522
22606,75776
75735,2362
21339,21339
75788,42440
2926,8628
75,8628
745,75776
55893,55893
18060,74651
29873,75600
11054,7576
14514,68440
14514,61586
55893,75795
4519,4519
7460,68440
74842,75795
13265,68440
36103,27467
3996,75616
4231,75321
5091,74453
36103,73670
43108,75293
75,66615
13650,50438
13650,75811
317,3199
75812,12905
11142,29961
75816,68208
35520,46253
10668,10668
3118,29887
32389,68208
75,8628
55893,75826
5387,70706
75749,74850
42409,69621
14915,8628
75818,75830
75735,5152
32906,2362
3824,3824
46510,75835
78,41291
19369,10610
11142,75842
11919,75842
9694,11765
6666,40564
52896,49603
7076,75840
10503,10035
73850,75760
3460,69621
11260,1826
2893,1826
11054,4832
1345,43559
519,7460
8008,668
68305,75572
75870,3149
14094,75572
23141,1826
7932,75041
75873,3377
75496,30366
11142,56553
184,68660
13650,41220
297,4463
6348,74231
6794,75874
3460,52926
11142,70618
22277,8628
4832,4832
14450,6094
317,75884
766,70618
48142,20343
11142,16537
11054,16537
41103,12233
75,8628
41103,72317
43108,1358
12120,40074
6936,75889
75735,8628
55893,68629
24891,30267
75905,15540
297,15540
75422,66332
49750,1149
16183,55893
68958,75685
66536,66536
11417,56228
70618,70618
9694,6451
3377,3377
75921,40998
6094,75918
3106,75916
766,12138
11142,38267
10898,32344
297,38889
70739,75925
59203,51335
59203,58340
59203,18763
31469,38889
75,75934
13265,39380
55893,75938
75921,42261
11211,75938
13265,7150
75940,27467
8991,30186
75853,36688
68208,11966
3206,6094
75949,21325
9942,50614
18060,2083
73850,75282
4177,75912
73388,2362
73850,70190
4312,42087
75959,2926
42440,10707
4312,75965
42440,4011
33141,45223
6094,31310
75970,2481
11260,60692
29981,7776
29981,37026
75853,36688
3206,3206
11919,1358
74564,2051
15505,1107
50901,69029
5263,40862
11640,42440
75,8628
11682,40862
25510,6415
55893,75992
75873,3377
1946,38200
1946,14915
19729,6094
25256,12858
39747,6094
55893,51137
454,60483
75422,75968
763,75972
35158,6415
3651,6415
24386,69977
75853,36688
6856,76007
25510,55893
3075,8628
43076,6856
55893,41654
4366,76018
23141,76026
24993,8938
14915,76026
12166,50409
76036,5917
6794,5917
71116,65800
12482,47522
8103,56191
8628,76042
2384,35269
73850,7667
11054,15570
50901,33509
59289,55893
11260,10035
14094,69977
75422,68629
2868,54369
454,16702
1946,16702
75735,76042
76051,18017
5963,76046
5963,75102
35158,2938
2362,18017
39082,39082
75,42440
35158,9062
7460,76035
76055,6766
75422,4519
297,76035
51164,50409
76060,48278
37555,3816
11540,1841
9449,76035
33509,33509
66,24965
49247,65818
3206,74330
11142,65818
290,28033
